transaction_id,date,year,month,district,region,category,product,customer_id,units,revenue,orders
T2025060002996,2025-06-17,2025,6,Matale,Central,Office,Monitor Stand,C04028,16,520500.13,1
T2025060002997,2025-06-18,2025,6,Kalutara,Western,Outdoor,Cooler Box,C03160,7,105634.62,1
T2025060002998,2025-06-13,2025,6,Colombo,Western,Electronics,Smart Display,C04924,3,126145.48,1
T2025060002999,2025-06-24,2025,6,Trincomalee,Eastern,Electronics,Smart Display,C03734,3,136158.57,1
T2025060003000,2025-06-17,2025,6,Gampaha,Western,Accessories,Mouse Pad,C01806,10,54460.47,1
T2025060003001,2025-06-23,2025,6,Ampara,Eastern,Lifestyle,Desk Organizer,C04179,10,127151.2,1
T2025060003002,2025-06-16,2025,6,Badulla,Uva,Electronics,Sound Bar,C02798,11,472526.87,1
T2025060003003,2025-06-09,2025,6,Galle,Southern,Office,Office Chair,C02835,13,401057.45,1
T2025060003004,2025-06-08,2025,6,Ampara,Eastern,Office,Document Scanner,C01379,10,277191.75,1
T2025060003005,2025-06-07,2025,6,Nuwara Eliya,Central,Lifestyle,Desk Organizer,C02846,5,60115.5,1
T2025060003006,2025-06-27,2025,6,Anuradhapura,North Central,Lifestyle,Fitness Band,C02400,11,135254.85,1
T2025060003007,2025-06-15,2025,6,Gampaha,Western,Home,Air Purifier,C03608,9,188493.98,1
T2025060003008,2025-06-23,2025,6,Ampara,Eastern,Lifestyle,Travel Kit,C03244,11,116827.06,1
T2025060003009,2025-06-03,2025,6,Galle,Southern,Lifestyle,Travel Kit,C01858,5,52547.71,1
T2025060003010,2025-06-30,2025,6,Ratnapura,Sabaragamuwa,Office,Laser Printer,C02249,4,129745.39,1
T2025060003011,2025-06-11,2025,6,Polonnaruwa,North Central,Electronics,Power Hub,C01933,8,309110.04,1
T2025060003012,2025-06-20,2025,6,Mullaitivu,Northern,Office,Document Scanner,C04690,6,171948.73,1
T2025060003013,2025-06-14,2025,6,Kandy,Central,Accessories,Power Adapter,C03926,7,31204.96,1
T2025060003014,2025-06-24,2025,6,Vavuniya,Northern,Home,LED Lamp,C04468,12,287355.98,1
T2025060003015,2025-06-16,2025,6,Colombo,Western,Electronics,Sound Bar,C03616,4,173546.64,1
T2025060003016,2025-06-15,2025,6,Badulla,Uva,Home,Storage Set,C03999,9,177980.39,1
T2025060003017,2025-06-23,2025,6,Ampara,Eastern,Electronics,Power Hub,C02708,2,87207.58,1
T2025060003018,2025-06-27,2025,6,Nuwara Eliya,Central,Home,Coffee Maker,C02341,4,80999.32,1
T2025060003019,2025-06-18,2025,6,Galle,Southern,Accessories,Power Adapter,C01566,5,23942.36,1
T2025060003020,2025-06-15,2025,6,Kandy,Central,Lifestyle,Desk Organizer,C01197,13,136354.56,1
T2025060003021,2025-06-24,2025,6,Polonnaruwa,North Central,Office,Document Scanner,C02448,3,94139.99,1
T2025060003022,2025-06-09,2025,6,Galle,Southern,Home,Air Purifier,C04990,10,232115.97,1
T2025060003023,2025-06-01,2025,6,Gampaha,Western,Electronics,Smart Display,C03759,14,714108.53,1
T2025060003024,2025-06-29,2025,6,Jaffna,Northern,Electronics,Smart Display,C03349,17,706999.36,1
T2025060003025,2025-06-23,2025,6,Anuradhapura,North Central,Office,Document Scanner,C01480,8,271521.75,1
T2025060003026,2025-06-24,2025,6,Trincomalee,Eastern,Outdoor,Foldable Chair,C01212,17,284226.68,1
T2025060003027,2025-06-25,2025,6,Kilinochchi,Northern,Home,LED Lamp,C02649,14,309529.46,1
T2025060003028,2025-06-23,2025,6,Kegalle,Sabaragamuwa,Office,Laser Printer,C04150,11,320041.94,1
T2025060003029,2025-06-14,2025,6,Matara,Southern,Lifestyle,Fitness Band,C04093,6,76091.91,1
T2025060003030,2025-06-09,2025,6,Gampaha,Western,Home,Storage Set,C02971,4,98587.52,1
T2025060003031,2025-06-22,2025,6,Gampaha,Western,Outdoor,Cooler Box,C02095,9,133960.23,1
T2025060003032,2025-06-14,2025,6,Mullaitivu,Northern,Electronics,Sound Bar,C04586,8,354604.48,1
T2025060003033,2025-06-28,2025,6,Galle,Southern,Office,Laser Printer,C04886,6,172725.84,1
T2025060003034,2025-06-09,2025,6,Batticaloa,Eastern,Home,Storage Set,C01986,5,109498.63,1
T2025060003035,2025-06-10,2025,6,Kandy,Central,Outdoor,Camping Light,C04752,12,207633.97,1
T2025060003036,2025-06-04,2025,6,Badulla,Uva,Electronics,Power Hub,C01431,8,318460.47,1
T2025060003037,2025-06-29,2025,6,Galle,Southern,Electronics,Wireless Router,C04125,8,305064.66,1
T2025060003038,2025-06-13,2025,6,Kurunegala,North Western,Office,Document Scanner,C04594,12,368635.49,1
T2025060003039,2025-06-01,2025,6,Matale,Central,Electronics,Sound Bar,C03650,15,658692.77,1
T2025060003040,2025-06-25,2025,6,Nuwara Eliya,Central,Office,Office Chair,C03221,5,154963.39,1
T2025060003041,2025-06-10,2025,6,Galle,Southern,Electronics,Sound Bar,C01007,7,278323.17,1
T2025060003042,2025-06-24,2025,6,Colombo,Western,Accessories,Power Adapter,C04097,10,44020.81,1
T2025060003043,2025-06-03,2025,6,Matale,Central,Outdoor,Cooler Box,C03930,3,48144.59,1
T2025060003044,2025-06-03,2025,6,Matara,Southern,Lifestyle,Water Bottle,C02751,4,46627.06,1
T2025060003045,2025-06-16,2025,6,Colombo,Western,Home,LED Lamp,C04612,9,182814.36,1
T2025060003046,2025-06-02,2025,6,Kalutara,Western,Office,Monitor Stand,C01423,3,96278.68,1
T2025060003047,2025-06-11,2025,6,Kegalle,Sabaragamuwa,Electronics,Sound Bar,C01691,3,114427.69,1
T2025060003048,2025-06-26,2025,6,Matara,Southern,Lifestyle,Travel Kit,C01852,2,24588.91,1
T2025060003049,2025-06-14,2025,6,Mannar,Northern,Electronics,Power Hub,C03623,5,196696.52,1
T2025060003050,2025-06-28,2025,6,Anuradhapura,North Central,Home,Air Purifier,C02170,6,138140.37,1
T2025060003051,2025-06-09,2025,6,Kandy,Central,Outdoor,Camping Light,C04050,4,70450.47,1
T2025060003052,2025-06-06,2025,6,Galle,Southern,Electronics,Sound Bar,C01445,14,575199.12,1
T2025060003053,2025-06-22,2025,6,Kegalle,Sabaragamuwa,Office,Monitor Stand,C01155,5,170172.84,1
T2025060003054,2025-06-01,2025,6,Matale,Central,Electronics,Wireless Router,C02257,6,256872.51,1
T2025060003055,2025-06-04,2025,6,Matale,Central,Home,LED Lamp,C01157,16,334394.09,1
T2025060003056,2025-06-05,2025,6,Kalutara,Western,Office,Office Chair,C02055,12,369919.75,1
T2025060003057,2025-06-22,2025,6,Kegalle,Sabaragamuwa,Electronics,Sound Bar,C02509,4,163859.86,1
T2025060003058,2025-06-04,2025,6,Ampara,Eastern,Electronics,Smart Display,C01619,10,418587.81,1
T2025060003059,2025-06-21,2025,6,Kalutara,Western,Lifestyle,Travel Kit,C02867,4,40824.33,1
T2025060003060,2025-06-08,2025,6,Ratnapura,Sabaragamuwa,Electronics,Sound Bar,C02297,10,386586.26,1
T2025070003061,2025-07-06,2025,7,Trincomalee,Eastern,Home,LED Lamp,C03493,7,141472.08,1
T2025070003062,2025-07-09,2025,7,Batticaloa,Eastern,Lifestyle,Fitness Band,C02420,8,89126.23,1
T2025070003063,2025-07-14,2025,7,Kandy,Central,Outdoor,Foldable Chair,C03028,10,163637.39,1
T2025070003064,2025-07-22,2025,7,Batticaloa,Eastern,Outdoor,Cooler Box,C03267,8,133674.93,1
T2025070003065,2025-07-13,2025,7,Kalutara,Western,Lifestyle,Travel Kit,C03919,11,113388.28,1
T2025070003066,2025-07-27,2025,7,Kegalle,Sabaragamuwa,Accessories,Mouse Pad,C04039,5,25809.08,1
T2025070003067,2025-07-26,2025,7,Hambantota,Southern,Accessories,Phone Stand,C04029,5,25489.33,1
T2025070003068,2025-07-09,2025,7,Batticaloa,Eastern,Home,Coffee Maker,C01863,7,165536.6,1
T2025070003069,2025-07-10,2025,7,Kandy,Central,Outdoor,Foldable Chair,C02305,12,206470.16,1
T2025070003070,2025-07-11,2025,7,Ratnapura,Sabaragamuwa,Home,Coffee Maker,C02912,4,84263.94,1
T2025070003071,2025-07-05,2025,7,Gampaha,Western,Office,Monitor Stand,C03047,5,171517.2,1
T2025070003072,2025-07-11,2025,7,Jaffna,Northern,Office,Monitor Stand,C01846,7,199309.11,1
T2025070003073,2025-07-24,2025,7,Polonnaruwa,North Central,Office,Document Scanner,C02610,8,274988.96,1
T2025070003074,2025-07-18,2025,7,Kandy,Central,Accessories,Power Adapter,C04366,5,25557.77,1
T2025070003075,2025-07-24,2025,7,Trincomalee,Eastern,Electronics,Smart Display,C04222,7,289611.26,1
T2025070003076,2025-07-04,2025,7,Mullaitivu,Northern,Home,Air Purifier,C04402,6,119862.13,1
T2025070003077,2025-07-03,2025,7,Colombo,Western,Home,LED Lamp,C04784,2,39424.44,1
T2025070003078,2025-07-25,2025,7,Hambantota,Southern,Home,Storage Set,C02361,11,213820.2,1
T2025070003079,2025-07-18,2025,7,Kandy,Central,Office,Document Scanner,C01157,13,398397.83,1
T2025070003080,2025-07-13,2025,7,Vavuniya,Northern,Electronics,Smart Display,C03339,11,496050.68,1
T2025070003081,2025-07-21,2025,7,Puttalam,North Western,Lifestyle,Travel Kit,C03649,5,48986.49,1
T2025070003082,2025-07-12,2025,7,Kegalle,Sabaragamuwa,Office,Document Scanner,C03430,10,297069.74,1
T2025070003083,2025-07-07,2025,7,Mullaitivu,Northern,Lifestyle,Water Bottle,C01093,6,64731.59,1
T2025070003084,2025-07-21,2025,7,Polonnaruwa,North Central,Electronics,Smart Display,C02488,6,288997.59,1
T2025070003085,2025-07-22,2025,7,Vavuniya,Northern,Electronics,Power Hub,C04699,2,82247.04,1
T2025070003086,2025-07-04,2025,7,Kandy,Central,Home,Air Purifier,C01270,14,286872.2,1
T2025070003087,2025-07-25,2025,7,Puttalam,North Western,Lifestyle,Fitness Band,C04288,10,113628.11,1
T2025070003088,2025-07-08,2025,7,Kurunegala,North Western,Electronics,Smart Display,C02595,4,197025.88,1
T2025070003089,2025-07-31,2025,7,Hambantota,Southern,Office,Document Scanner,C02681,9,293671.93,1
T2025070003090,2025-07-24,2025,7,Kandy,Central,Outdoor,Foldable Chair,C01726,3,43219.06,1
T2025070003091,2025-07-30,2025,7,Jaffna,Northern,Electronics,Smart Display,C03057,7,291490.41,1
T2025070003092,2025-07-02,2025,7,Kegalle,Sabaragamuwa,Lifestyle,Fitness Band,C01205,12,140375.61,1
T2025070003093,2025-07-30,2025,7,Badulla,Uva,Electronics,Power Hub,C04417,3,140674.35,1
T2025070003094,2025-07-10,2025,7,Kurunegala,North Western,Electronics,Smart Display,C03019,4,196353.05,1
T2025070003095,2025-07-18,2025,7,Kandy,Central,Accessories,Power Adapter,C03477,5,22883.3,1
T2025070003096,2025-07-23,2025,7,Kalutara,Western,Electronics,Power Hub,C01503,7,332723.73,1
T2025070003097,2025-07-30,2025,7,Hambantota,Southern,Accessories,USB Cable,C02683,7,30364.46,1
T2025070003098,2025-07-04,2025,7,Puttalam,North Western,Electronics,Smart Display,C05060,4,167816.87,1
T2025070003099,2025-07-10,2025,7,Vavuniya,Northern,Home,Air Purifier,C02109,13,311353.1,1
T2025070003100,2025-07-03,2025,7,Gampaha,Western,Accessories,USB Cable,C03371,3,15600.02,1
T2025070003101,2025-07-30,2025,7,Polonnaruwa,North Central,Home,LED Lamp,C04970,9,191154.88,1
T2025070003102,2025-07-13,2025,7,Kalutara,Western,Lifestyle,Water Bottle,C05022,5,52277.89,1
T2025070003103,2025-07-30,2025,7,Colombo,Western,Lifestyle,Fitness Band,C01308,9,102390.09,1
T2025070003104,2025-07-08,2025,7,Ampara,Eastern,Home,Coffee Maker,C02388,9,174457.08,1
T2025070003105,2025-07-30,2025,7,Badulla,Uva,Electronics,Sound Bar,C01676,5,196733.34,1
T2025070003106,2025-07-03,2025,7,Mullaitivu,Northern,Lifestyle,Travel Kit,C04183,6,63575.51,1
T2025070003107,2025-07-24,2025,7,Nuwara Eliya,Central,Accessories,Phone Stand,C05071,5,21998.52,1
T2025070003108,2025-07-19,2025,7,Batticaloa,Eastern,Home,Air Purifier,C04822,7,163844.53,1
T2025070003109,2025-07-13,2025,7,Jaffna,Northern,Accessories,Power Adapter,C04490,8,36466.2,1
T2025070003110,2025-07-19,2025,7,Kandy,Central,Electronics,Wireless Router,C01869,16,696472.56,1
T2025070003111,2025-07-12,2025,7,Matara,Southern,Home,Storage Set,C02706,6,128274.63,1
T2025070003112,2025-07-05,2025,7,Polonnaruwa,North Central,Electronics,Smart Display,C04733,6,244060.16,1
T2025070003113,2025-07-16,2025,7,Galle,Southern,Electronics,Power Hub,C01066,2,75105.37,1
T2025070003114,2025-07-27,2025,7,Polonnaruwa,North Central,Office,Monitor Stand,C01912,4,136150.59,1
T2025070003115,2025-07-09,2025,7,Jaffna,Northern,Accessories,Mouse Pad,C02475,2,9810.54,1
T2025070003116,2025-07-31,2025,7,Puttalam,North Western,Electronics,Smart Display,C01029,9,416213.7,1
T2025070003117,2025-07-16,2025,7,Kilinochchi,Northern,Electronics,Wireless Router,C01822,4,150597.19,1
T2025070003118,2025-07-12,2025,7,Galle,Southern,Electronics,Smart Display,C01998,12,554599.21,1
T2025070003119,2025-07-18,2025,7,Kandy,Central,Lifestyle,Travel Kit,C02434,4,40041.15,1
T2025070003120,2025-07-20,2025,7,Hambantota,Southern,Outdoor,Cooler Box,C03933,8,127904.19,1
T2025070003121,2025-07-20,2025,7,Kandy,Central,Electronics,Wireless Router,C04706,11,444948.73,1
T2025070003122,2025-07-27,2025,7,Kurunegala,North Western,Accessories,Power Adapter,C01244,12,61658.28,1
T2025070003123,2025-07-06,2025,7,Matale,Central,Outdoor,Portable Fan,C02193,10,165018.4,1
T2025070003124,2025-07-04,2025,7,Ratnapura,Sabaragamuwa,Electronics,Power Hub,C03370,9,410999.99,1
T2025070003125,2025-07-17,2025,7,Ratnapura,Sabaragamuwa,Lifestyle,Fitness Band,C04805,5,48795.36,1
T2025070003126,2025-07-20,2025,7,Colombo,Western,Electronics,Wireless Router,C01839,5,231941.78,1
T2025070003127,2025-07-26,2025,7,Kandy,Central,Electronics,Wireless Router,C02035,10,454395.52,1
T2025070003128,2025-07-26,2025,7,Ratnapura,Sabaragamuwa,Home,Storage Set,C04359,7,157074.85,1
T2025070003129,2025-07-13,2025,7,Mannar,Northern,Electronics,Sound Bar,C01185,4,152859.67,1
T2025070003130,2025-07-18,2025,7,Ampara,Eastern,Accessories,Phone Stand,C04807,8,35538.61,1
T2025070003131,2025-07-30,2025,7,Gampaha,Western,Outdoor,Portable Fan,C03053,13,200705.61,1
T2025070003132,2025-07-31,2025,7,Mullaitivu,Northern,Electronics,Wireless Router,C03648,5,208210.34,1
T2025070003133,2025-07-06,2025,7,Mullaitivu,Northern,Home,Air Purifier,C03280,8,184605.49,1
T2025070003134,2025-07-12,2025,7,Batticaloa,Eastern,Lifestyle,Fitness Band,C03442,13,138662.81,1
T2025070003135,2025-07-11,2025,7,Matara,Southern,Home,Air Purifier,C04183,6,124229.26,1
T2025070003136,2025-07-13,2025,7,Kurunegala,North Western,Home,Air Purifier,C01680,5,114094.42,1
T2025070003137,2025-07-19,2025,7,Ratnapura,Sabaragamuwa,Home,Air Purifier,C03449,13,263281.85,1
T2025070003138,2025-07-16,2025,7,Kandy,Central,Electronics,Wireless Router,C02593,10,432000.75,1
T2025070003139,2025-07-10,2025,7,Ampara,Eastern,Outdoor,Foldable Chair,C03207,7,123179.99,1
T2025070003140,2025-07-22,2025,7,Nuwara Eliya,Central,Outdoor,Camping Light,C03311,4,68349.69,1
T2025070003141,2025-07-09,2025,7,Kalutara,Western,Home,Air Purifier,C01262,3,70287.19,1
T2025070003142,2025-07-20,2025,7,Gampaha,Western,Home,LED Lamp,C04264,3,65810.06,1
T2025070003143,2025-07-06,2025,7,Matara,Southern,Outdoor,Camping Light,C04148,11,177200.43,1
T2025070003144,2025-07-02,2025,7,Colombo,Western,Home,Coffee Maker,C04705,5,116283.93,1
T2025070003145,2025-07-12,2025,7,Ampara,Eastern,Office,Monitor Stand,C03385,4,121736.34,1
T2025070003146,2025-07-08,2025,7,Matale,Central,Lifestyle,Travel Kit,C04170,2,20261.89,1
T2025070003147,2025-07-06,2025,7,Batticaloa,Eastern,Home,Air Purifier,C04626,3,64888.26,1
T2025070003148,2025-07-03,2025,7,Mullaitivu,Northern,Outdoor,Camping Light,C03475,6,99245.88,1
T2025070003149,2025-07-29,2025,7,Monaragala,Uva,Home,LED Lamp,C02443,6,127033.47,1
T2025070003150,2025-07-05,2025,7,Polonnaruwa,North Central,Outdoor,Portable Fan,C02813,11,190197.02,1
T2025070003151,2025-07-02,2025,7,Gampaha,Western,Electronics,Sound Bar,C05097,5,227895.51,1
T2025070003152,2025-07-22,2025,7,Colombo,Western,Electronics,Power Hub,C01781,8,317419.65,1
T2025070003153,2025-07-20,2025,7,Ampara,Eastern,Electronics,Sound Bar,C05010,7,307768.07,1
T2025070003154,2025-07-04,2025,7,Colombo,Western,Electronics,Wireless Router,C04525,6,240012.48,1
T2025070003155,2025-07-03,2025,7,Galle,Southern,Office,Monitor Stand,C05033,7,202640.17,1
T2025070003156,2025-07-01,2025,7,Matale,Central,Office,Office Chair,C02859,5,168398.92,1
T2025070003157,2025-07-15,2025,7,Gampaha,Western,Electronics,Power Hub,C04840,13,580034.95,1
T2025070003158,2025-07-27,2025,7,Kandy,Central,Home,Storage Set,C03359,5,97399.42,1
T2025070003159,2025-07-22,2025,7,Batticaloa,Eastern,Accessories,Power Adapter,C02605,8,43135.3,1
T2025070003160,2025-07-23,2025,7,Trincomalee,Eastern,Accessories,Mouse Pad,C04447,6,26292.79,1
T2025070003161,2025-07-05,2025,7,Ampara,Eastern,Office,Document Scanner,C01549,2,60585.15,1
T2025070003162,2025-07-18,2025,7,Colombo,Western,Office,Monitor Stand,C04906,2,63561.88,1
T2025070003163,2025-07-13,2025,7,Colombo,Western,Electronics,Smart Display,C01933,7,315370.91,1
T2025070003164,2025-07-07,2025,7,Colombo,Western,Office,Document Scanner,C04503,5,150511.18,1
T2025070003165,2025-07-03,2025,7,Trincomalee,Eastern,Electronics,Wireless Router,C02273,12,462114.86,1
T2025070003166,2025-07-08,2025,7,Kurunegala,North Western,Office,Monitor Stand,C04393,13,371454.57,1
T2025070003167,2025-07-02,2025,7,Polonnaruwa,North Central,Office,Office Chair,C01177,2,64852.73,1
T2025070003168,2025-07-28,2025,7,Anuradhapura,North Central,Outdoor,Cooler Box,C02217,5,85484.96,1
T2025070003169,2025-07-20,2025,7,Gampaha,Western,Lifestyle,Desk Organizer,C04113,4,48244.71,1
T2025070003170,2025-07-14,2025,7,Kurunegala,North Western,Electronics,Sound Bar,C05071,5,189069.07,1
T2025070003171,2025-07-04,2025,7,Badulla,Uva,Accessories,Phone Stand,C01338,3,14114.24,1
T2025070003172,2025-07-13,2025,7,Anuradhapura,North Central,Outdoor,Cooler Box,C04506,5,80732.27,1
T2025070003173,2025-07-06,2025,7,Badulla,Uva,Home,LED Lamp,C04997,16,324655.58,1
T2025070003174,2025-07-31,2025,7,Kandy,Central,Outdoor,Cooler Box,C05006,11,185189.55,1
T2025070003175,2025-07-09,2025,7,Ratnapura,Sabaragamuwa,Home,Storage Set,C04365,7,140688.23,1
T2025070003176,2025-07-27,2025,7,Matara,Southern,Electronics,Wireless Router,C04012,3,121088.34,1
T2025070003177,2025-07-11,2025,7,Matale,Central,Accessories,Phone Stand,C04431,6,32457.33,1
T2025070003178,2025-07-25,2025,7,Gampaha,Western,Office,Document Scanner,C02036,6,186783.57,1
T2025070003179,2025-07-20,2025,7,Kalutara,Western,Accessories,Power Adapter,C01179,6,30535.4,1
T2025070003180,2025-07-05,2025,7,Trincomalee,Eastern,Home,LED Lamp,C01598,8,161784.07,1
T2025070003181,2025-07-29,2025,7,Monaragala,Uva,Electronics,Sound Bar,C03398,7,304254.24,1
T2025070003182,2025-07-28,2025,7,Matale,Central,Home,Storage Set,C04799,12,233962.12,1
T2025070003183,2025-07-07,2025,7,Matale,Central,Office,Document Scanner,C01199,4,130053.68,1
T2025070003184,2025-07-07,2025,7,Gampaha,Western,Lifestyle,Travel Kit,C02991,6,73435.31,1
T2025070003185,2025-07-03,2025,7,Trincomalee,Eastern,Accessories,Power Adapter,C03595,10,45922.76,1
T2025070003186,2025-07-14,2025,7,Puttalam,North Western,Lifestyle,Desk Organizer,C02615,8,88127.01,1
T2025070003187,2025-07-29,2025,7,Matara,Southern,Electronics,Smart Display,C02134,11,463278.24,1
T2025070003188,2025-07-05,2025,7,Badulla,Uva,Office,Monitor Stand,C03199,6,169199.15,1
T2025070003189,2025-07-28,2025,7,Kalutara,Western,Accessories,Phone Stand,C04465,6,30177.74,1
T2025070003190,2025-07-24,2025,7,Ratnapura,Sabaragamuwa,Lifestyle,Desk Organizer,C05086,10,102924.49,1
T2025070003191,2025-07-29,2025,7,Galle,Southern,Outdoor,Foldable Chair,C03344,6,107267.14,1
T2025070003192,2025-07-19,2025,7,Colombo,Western,Accessories,Mouse Pad,C03294,10,45066.19,1
T2025070003193,2025-07-12,2025,7,Gampaha,Western,Office,Laser Printer,C02763,2,68956.77,1
T2025070003194,2025-07-04,2025,7,Colombo,Western,Accessories,Power Adapter,C04208,7,34869.56,1
T2025070003195,2025-07-07,2025,7,Kurunegala,North Western,Accessories,USB Cable,C01400,14,66967.58,1
T2025070003196,2025-07-09,2025,7,Ampara,Eastern,Office,Laser Printer,C03342,9,263683.08,1
T2025070003197,2025-07-29,2025,7,Kandy,Central,Electronics,Power Hub,C04154,7,267699.83,1
T2025070003198,2025-07-17,2025,7,Anuradhapura,North Central,Electronics,Smart Display,C03249,9,387743.83,1
T2025070003199,2025-07-20,2025,7,Matale,Central,Lifestyle,Travel Kit,C01345,9,90168.63,1
T2025070003200,2025-07-04,2025,7,Jaffna,Northern,Home,Coffee Maker,C04665,7,149991.57,1
T2025070003201,2025-07-29,2025,7,Kandy,Central,Electronics,Smart Display,C02268,7,347650.94,1
T2025070003202,2025-07-23,2025,7,Galle,Southern,Office,Office Chair,C04963,3,85917.83,1
T2025070003203,2025-07-03,2025,7,Jaffna,Northern,Home,Storage Set,C01925,8,164540.14,1
T2025070003204,2025-07-06,2025,7,Matara,Southern,Lifestyle,Travel Kit,C02632,6,68909.53,1
T2025070003205,2025-07-12,2025,7,Kurunegala,North Western,Outdoor,Foldable Chair,C02699,4,59632.06,1
T2025070003206,2025-07-23,2025,7,Colombo,Western,Home,Coffee Maker,C04603,4,84617.42,1
T2025070003207,2025-07-06,2025,7,Ratnapura,Sabaragamuwa,Accessories,Phone Stand,C03313,6,30715.72,1
T2025070003208,2025-07-18,2025,7,Hambantota,Southern,Outdoor,Portable Fan,C03746,2,31993.4,1
T2025070003209,2025-07-20,2025,7,Anuradhapura,North Central,Accessories,Mouse Pad,C04973,12,51899.8,1
T2025070003210,2025-07-06,2025,7,Colombo,Western,Outdoor,Foldable Chair,C02676,13,211016.75,1
T2025070003211,2025-07-11,2025,7,Kurunegala,North Western,Lifestyle,Travel Kit,C03090,3,33658.8,1
T2025070003212,2025-07-14,2025,7,Gampaha,Western,Electronics,Wireless Router,C03457,3,115267.29,1
T2025070003213,2025-07-05,2025,7,Hambantota,Southern,Electronics,Smart Display,C04866,12,558305.92,1
T2025070003214,2025-07-26,2025,7,Puttalam,North Western,Electronics,Sound Bar,C04964,7,298077.18,1
T2025070003215,2025-07-11,2025,7,Gampaha,Western,Outdoor,Foldable Chair,C02149,3,49959.79,1
T2025070003216,2025-07-15,2025,7,Ratnapura,Sabaragamuwa,Electronics,Smart Display,C01071,13,546849.65,1
T2025070003217,2025-07-07,2025,7,Anuradhapura,North Central,Office,Monitor Stand,C02154,5,151479.02,1
T2025070003218,2025-07-28,2025,7,Badulla,Uva,Accessories,Power Adapter,C04961,11,53527.59,1
T2025070003219,2025-07-22,2025,7,Gampaha,Western,Office,Document Scanner,C01986,8,274537.07,1
T2025070003220,2025-07-25,2025,7,Galle,Southern,Office,Document Scanner,C03867,6,195491.6,1
T2025070003221,2025-07-07,2025,7,Matale,Central,Office,Document Scanner,C02922,5,153714.76,1
T2025070003222,2025-07-31,2025,7,Batticaloa,Eastern,Home,LED Lamp,C03307,4,87767.42,1
T2025070003223,2025-07-05,2025,7,Kalutara,Western,Lifestyle,Travel Kit,C02494,12,136698.2,1
T2025070003224,2025-07-01,2025,7,Kandy,Central,Office,Laser Printer,C04758,6,181536.11,1
T2025070003225,2025-07-26,2025,7,Matara,Southern,Outdoor,Foldable Chair,C05038,9,133758.7,1
T2025070003226,2025-07-13,2025,7,Colombo,Western,Office,Laser Printer,C01568,9,310725.7,1
T2025070003227,2025-07-12,2025,7,Colombo,Western,Lifestyle,Travel Kit,C04288,8,96645.93,1
T2025070003228,2025-07-08,2025,7,Polonnaruwa,North Central,Accessories,Mouse Pad,C02666,5,24282.61,1
T2025070003229,2025-07-10,2025,7,Galle,Southern,Accessories,Phone Stand,C01884,8,39338.11,1
T2025070003230,2025-07-28,2025,7,Anuradhapura,North Central,Home,Storage Set,C04174,5,114498.79,1
T2025080003231,2025-08-27,2025,8,Colombo,Western,Electronics,Power Hub,C02137,9,358944.95,1
T2025080003232,2025-08-09,2025,8,Puttalam,North Western,Electronics,Power Hub,C03729,12,482045.22,1
T2025080003233,2025-08-01,2025,8,Kegalle,Sabaragamuwa,Lifestyle,Travel Kit,C03377,2,19001.42,1
T2025080003234,2025-08-10,2025,8,Colombo,Western,Home,Air Purifier,C01708,9,194764.54,1
T2025080003235,2025-08-07,2025,8,Matale,Central,Lifestyle,Water Bottle,C03293,11,118560.88,1
T2025080003236,2025-08-08,2025,8,Galle,Southern,Office,Laser Printer,C02624,5,145787.36,1
T2025080003237,2025-08-03,2025,8,Galle,Southern,Office,Office Chair,C01106,13,355582.4,1
T2025080003238,2025-08-18,2025,8,Mullaitivu,Northern,Lifestyle,Travel Kit,C01541,6,59289.64,1
T2025080003239,2025-08-17,2025,8,Anuradhapura,North Central,Home,Air Purifier,C02422,9,206875.07,1
T2025080003240,2025-08-20,2025,8,Trincomalee,Eastern,Home,Coffee Maker,C02473,9,184393.31,1
T2025080003241,2025-08-14,2025,8,Colombo,Western,Home,LED Lamp,C04634,6,112864.36,1
T2025080003242,2025-08-05,2025,8,Galle,Southern,Lifestyle,Fitness Band,C01675,16,170218.99,1
T2025080003243,2025-08-29,2025,8,Jaffna,Northern,Home,Coffee Maker,C04760,9,164896.33,1
T2025080003244,2025-08-27,2025,8,Polonnaruwa,North Central,Outdoor,Cooler Box,C01604,12,165646.48,1
T2025080003245,2025-08-28,2025,8,Trincomalee,Eastern,Accessories,Phone Stand,C01069,8,36228.28,1
T2025080003246,2025-08-04,2025,8,Batticaloa,Eastern,Office,Monitor Stand,C02143,8,259875.75,1
T2025080003247,2025-08-14,2025,8,Gampaha,Western,Lifestyle,Travel Kit,C04887,10,107638.74,1
T2025080003248,2025-08-16,2025,8,Kurunegala,North Western,Electronics,Power Hub,C04500,9,313501.44,1
T2025080003249,2025-08-14,2025,8,Hambantota,Southern,Outdoor,Cooler Box,C02776,13,184216.71,1
T2025080003250,2025-08-24,2025,8,Monaragala,Uva,Office,Laser Printer,C01720,9,289072.95,1
T2025080003251,2025-08-14,2025,8,Hambantota,Southern,Home,LED Lamp,C02508,6,111048.96,1
T2025080003252,2025-08-21,2025,8,Colombo,Western,Office,Office Chair,C04667,6,199258.42,1
T2025080003253,2025-08-10,2025,8,Kalutara,Western,Lifestyle,Fitness Band,C04800,8,79013.31,1
T2025080003254,2025-08-20,2025,8,Vavuniya,Northern,Electronics,Wireless Router,C03797,7,265170.22,1
